도시코드,도시명,측정장소코드,측정장소명,측정망코드,측정망구분,측정일자,이산화황측정값(ppm),이산화질소측정값(ppm),일산화탄소측정값(ppm),오존측정값(ppm),PM10측정값(㎍/㎥),PM25측정값(㎍/㎥)
2,성남시,131120,대왕판교로,2,도로변,202505,0.0018,0.0269,0.41,0.0276,33,16
2,성남시,131126,복정동,1,도시대기,202505,0.0015,0.0121,0.38,0.047,30,13
2,성남시,131129,상대원동,1,도시대기,202505,0.0019,0.0149,0.48,0.0414,30,13
2,성남시,131125,성남대로,2,도로변,202505,0.0032,0.0283,0.4,0.0308,33,14
2,성남시,131124,수내동,1,도시대기,202505,0.0014,0.0135,0.39,0.0308,31,17
2,성남시,131128,운중동,1,도시대기,202505,0.0015,0.0126,0.46,0.0494,33,15
2,성남시,131123,정자동,1,도시대기,202504,0.0017,0.0147,0.45,0.0418,40,19
26,양주시,131562,고읍,1,도시대기,202504,0.0034,0.01,0.36,0.0444,37,19
26,양주시,131561,백석읍,1,도시대기,202504,0.0034,0.0093,0.34,0.0452,39,24
5,부천시,831152,내동,1,도시대기,202504,0.003,0.0137,0.36,,41,22
5,부천시,831151,소사본동,1,도시대기,202504,0.0036,0.0167,0.37,0.0374,45,19
5,부천시,831155,송내대로,2,도로변,202504,0.0032,0.0239,0.42,0.0356,49,22
5,부천시,831154,오정동,1,도시대기,202504,0.0026,0.0181,0.45,0.0376,44,20
5,부천시,831153,중2동,1,도시대기,202504,0.0031,0.0158,0.3,0.0426,42,22
2,성남시,131121,단대동,1,도시대기,202504,0.0018,0.0146,0.39,0.0353,39,18
9,안산시,131197,호수동,1,도시대기,202504,0.0026,0.0164,0.36,0.0452,40,18
22,안성시,131583,공도읍,1,도시대기,202504,0.0016,0.0104,0.4,0.0433,45,24
22,안성시,131581,봉산동,1,도시대기,202504,0.0018,0.0102,0.41,0.0482,42,20
22,안성시,131584,죽산면,1,도시대기,202504,0.0013,0.0092,0.39,0.0434,49,23
4,안양시,131142,부림동,1,도시대기,202504,,0.0131,0.32,,45,22
4,안양시,131145,안양2동,1,도시대기,202504,0.0032,,0.47,0.0384,38,
4,안양시,131141,안양8동,1,도시대기,202504,0.0028,0.0136,0.39,0.0462,40,24
4,안양시,131144,호계3동,1,도시대기,202504,0.0032,0.0162,0.4,0.0394,44,22
15,시흥시,131232,시화산단,1,도시대기,202504,0.0039,0.0159,0.44,0.0388,49,24
15,시흥시,131235,장현동,1,도시대기,202504,0.0035,0.0177,0.35,0.042,47,21
15,시흥시,131231,정왕동,1,도시대기,202504,0.0038,0.0184,0.38,0.0386,44,23
9,안산시,131191,고잔동,1,도시대기,202504,0.0026,0.0173,0.37,0.039,38,18
9,안산시,131195,부곡동,1,도시대기,202504,0.0025,0.0233,0.39,0.0382,40,23
9,안산시,131194,원곡동,1,도시대기,202504,0.0022,0.0161,0.42,0.038,57,25
9,안산시,131192,초지동,1,도시대기,202504,0.0037,0.0158,0.37,0.0445,43,28
9,안산시,131198,중앙대로,2,도로변,202504,0.0026,0.0206,0.39,0.0365,37,18
25,광주시,131395,곤지암,1,도시대기,202504,0.0017,0.0119,0.43,0.049,44,22
25,광주시,131394,오포1동,1,도시대기,202504,0.0021,0.0122,0.4,0.0431,41,20
12,구리시,131211,교문동,1,도시대기,202504,0.002,0.0139,0.29,0.0396,38,16
12,구리시,131212,동구동,1,도시대기,202504,0.0026,0.0148,0.3,0.037,42,20
16,군포시,131501,당동,1,도시대기,202504,0.0027,0.0193,0.39,0.0428,45,22
16,군포시,131502,산본동,1,도시대기,202504,0.0033,0.0117,0.37,0.0427,42,18
23,김포시,131472,고촌읍,1,도시대기,202504,0.0043,0.0169,0.3,0.0402,42,20
15,시흥시,131236,서해안로,2,도로변,202504,0.0034,0.0213,0.42,0.0393,44,22
10,고양시,131384,신원동,1,도시대기,202504,0.0033,0.0104,0.36,0.0351,37,21
10,고양시,131385,주엽동,1,도시대기,202504,0.0035,0.0137,0.3,0.0419,40,18
10,고양시,131381,행신동,1,도시대기,202504,,0.0143,0.33,0.0426,37,18
11,과천시,131202,과천동,1,도시대기,202504,0.0018,0.0166,0.46,0.041,41,17
11,과천시,131201,별양동,1,도시대기,202504,0.0017,0.018,0.39,0.0404,40,19
6,광명시,131163,소하동,1,도시대기,202504,0.0019,0.0152,0.45,0.0464,46,22
6,광명시,131161,철산동,1,도시대기,202504,0.0019,0.0164,0.43,0.048,43,21
25,광주시,131392,경안동,1,도시대기,202504,0.0016,0.0178,0.39,0.0424,46,19
13,남양주시,131246,와부읍,1,도시대기,202504,0.002,0.0115,0.31,0.048,37,19
13,남양주시,131247,진접읍,1,도시대기,202504,0.0023,0.0138,0.27,0.0474,41,16
13,남양주시,131244,화도읍,1,도시대기,202504,0.0022,0.015,0.3,0.0398,45,17
8,동두천시,131571,보산동,1,도시대기,202504,0.0032,0.0101,0.35,0.0402,39,14
30,가평군,131611,가평,1,도시대기,202504,0.0021,0.0103,0.38,0.0466,,17
30,가평군,131612,설악면,1,도시대기,202504,0.0019,,0.34,0.0462,,
10,고양시,131383,백마로,2,도로변,202504,0.0033,0.0197,0.39,0.0432,48,21
10,고양시,131382,식사동,1,도시대기,202504,0.003,0.015,0.32,0.0439,41,20
23,김포시,131471,사우동,1,도시대기,202504,0.0043,0.014,0.33,0.0444,43,22
23,김포시,131473,월곶면,1,도시대기,202504,0.004,0.0122,0.29,0.0427,35,20
